date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
2021-07-12T00:00:00Z,3.39E+07,35013,23667.429,607456,243,256.429,102382.749,105.779,71.502,1835.2,0.734,0.775,1.5,4877,14.734,17296,52.253,,,,55.274,569331,4.77E+08,1440.013,1.72,581342,1.756,0.038,26.3,tests performed,3.35E+08,1.84E+08,1.59E+08,449122,527353,100.05,55.13,47.69,1577,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-13T00:00:00Z,3.39E+07,26424,23981.714,607810,354,259.143,102462.579,79.83,72.452,1836.269,1.069,0.783,1.49,5065,15.302,18166,54.882,,,,55.274,715643,4.77E+08,1442.175,2.162,601396,1.817,0.041,24.4,tests performed,3.35E+08,1.85E+08,1.60E+08,341466,532556,100.15,55.18,47.74,1592,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-14T00:00:00Z,3.39E+07,31845,25255.143,608141,331,264.714,102558.787,96.208,76.299,1837.269,1,0.8,1.49,5248,15.855,19037,57.513,,,,55.274,728850,4.78E+08,1444.377,2.202,597117,1.804,0.044,22.7,tests performed,3.35E+08,1.85E+08,1.60E+08,545543,548045,100.31,55.27,47.88,1639,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-15T00:00:00Z,3.40E+07,28412,26448.143,608424,283,268.429,102644.623,85.836,79.903,1838.124,0.855,0.811,1.51,5467,16.516,19851,59.972,,,,55.274,720416,4.79E+08,1446.553,2.176,599054,1.81,,,tests performed,3.36E+08,1.85E+08,1.60E+08,567174,529879,100.48,55.36,47.96,1584,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-16T00:00:00Z,3.41E+07,79310,30886.571,608815,391,252.286,102884.229,239.605,93.312,1839.306,1.181,0.762,1.53,5670,17.13,20531,62.027,,,,55.274,646789,4.79E+08,1448.507,1.954,599184,1.81,,,tests performed,3.37E+08,1.85E+08,1.61E+08,549205,519678,100.65,55.44,48.05,1554,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-17T00:00:00Z,3.41E+07,12960,31446.857,608884,69,242.286,102923.382,39.154,95.005,1839.514,0.208,0.732,1.52,5668,17.124,20515,61.978,,,,55.274,434523,4.80E+08,1449.82,1.313,593032,1.792,,,tests performed,3.37E+08,1.86E+08,1.61E+08,635290,524863,100.84,55.54,48.14,1569,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-18T00:00:00Z,3.41E+07,12048,32287.429,609019,135,258,102959.781,36.399,97.544,1839.922,0.408,0.779,1.53,,,,61.978,,,,,283897,4.80E+08,1450.677,0.858,585636,1.769,,,tests performed,3.38E+08,1.86E+08,1.61E+08,500910,512673,100.99,55.63,48.21,1533,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-19T00:00:00Z,3.41E+07,52111,34730,609231,212,253.571,103117.215,157.434,104.924,1840.562,0.64,0.766,1.54,,,,61.978,,,,,357436,4.81E+08,1451.757,1.08,555365,1.678,,,tests performed,3.38E+08,1.86E+08,1.61E+08,507076,520952,101.14,55.71,48.28,1558,49.54,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-20T00:00:00Z,3.42E+07,42703,37055.571,609529,298,245.571,103246.226,129.011,111.949,1841.463,0.9,0.742,1.54,,,,61.978,,,,,236897,4.81E+08,1452.473,0.716,486973,1.471,,,tests performed,3.38E+08,1.86E+08,1.62E+08,243940,507020,101.21,55.76,48.33,1516,,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-21T00:00:00Z,3.42E+07,52032,39939.429,609862,333,245.857,103403.421,157.195,120.662,1842.469,1.006,0.743,1.55,,,,61.978,,,,,,,,,,,,,,3.39E+08,1.87E+08,1.62E+08,611493,516441,101.39,55.86,48.41,1544,,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-22T00:00:00Z,3.43E+07,55058,43746,610177,315,250.429,103569.758,166.337,132.162,1843.42,0.952,0.757,1.57,,,,61.978,,,,,,,,,,,,,,3.40E+08,1.87E+08,1.62E+08,660898,529830,101.59,55.98,48.49,1584,,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-23T00:00:00Z,3.44E+07,118791,49386.143,610720,543,272.143,103928.64,358.882,149.202,1845.061,1.64,0.822,,,,,61.978,,,,,,,,,,,,,,3.40E+08,1.88E+08,1.62E+08,600157,537109,101.77,56.09,48.57,1606,,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
2021-07-24T00:00:00Z,3.44E+07,27395,51448.286,610835,115,278.714,104011.404,82.764,155.432,1845.408,0.347,0.842,,,,,61.978,,,,,,,,,,,,,,3.41E+08,1.88E+08,1.63E+08,676050,542932,101.97,56.21,48.66,1623,,3.31E+08,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
